"Date","CLI","CM_1M","CM_3M","CM_6M","CM_1Y","CM_2Y","CM_3Y","CM_5Y","CM_7Y","CM_10Y","CM_20Y","CM_30Y","DJ_ret","Volume_DJ_chg","RF_rate","AA","AAA","BBB","A","GDP_chg","High_Qua_2Y","High_Qua_5Y","High_Qua_10Y","High_Qua_30Y","Ind_Prod_chg","Perso_Cons_Exp_chg","CPI_chg","SaleTrade_chg","Cons_Sentiment","Unempl_Rate","SP500_ret","Volume_SP500_chg","PPIACO_chg","Rend_1M","Rend_3M","Rend_6M","Rend_1Y","Rend_2Y","Rend_3Y","Rend_5Y","Rend_7Y","Rend_10Y","Rend_20Y","Rend_30Y","StressIndicator_SL","Spread_10Y2Y","VIX","beta_0_realized","beta_1_realized","beta_2_realized","lambda_realized"
2014-06-01,100.9212,0.05,0.04,0.06,0.1,0.39,0.83,1.6,2.12,2.54,3.1,3.38,-0.000893292152060687,-0.172183102944657,0.1,2.44571428571429,2.57238095238095,3.46809523809524,2.68571428571429,0.0186518715426414,0.88,2.22,3.6,4.58,0.00331705447127595,0.00504304416484125,0.00132113220607977,0.00264017356361368,82.5,6.1,0.0157778898455287,-0.0595400983373252,0.0014423076923078,0.018,0.046,0.066,0.107,0.457,0.867,1.633,2.139,2.532,1.178,3.362,-0.85055,2.14619047619048,11.5414285714286,3.74671950731066,-3.6558042283702,-4.56205409106172,0.652082396417305
2014-07-01,100.9409,0.02,0.02,0.06,0.11,0.47,0.9,1.66,2.17,2.58,3.13,3.4,-0.0106147585740047,0.0658634403997562,0.09,2.44739130434783,2.54869565217391,3.45913043478261,2.68869565217391,0.016309608101329,0.93,2.23,3.53,4.52,0.00212186131194758,0.00348031762121992,0.00112548528649281,0.000618974668461725,81.8,6.2,-0.00871047619249965,0.130541328594124,-0.00144023043686992,0.01,0.025,0.053,0.114,0.531,0.996,1.756,2.235,2.562,1.178,3.319,-0.759075,2.03590909090909,12.2963636363636,3.76170010322108,-3.70973570598166,-4.21618557455304,0.652082396417305
2014-08-01,100.9452,0.01,0.03,0.05,0.13,0.47,0.94,1.67,2.16,2.52,3.03,3.29,0.00539399916897354,-0.0356183747975969,0.09,2.40181818181818,2.48545454545455,3.44136363636364,2.64727272727273,0.016309608101329,0.92,2.18,3.46,4.45,-0.0015571460945395,0.00670078793184703,-0.000160001347379701,0.00836645376799705,82.5,6.1,0.0394637045726876,-0.033703784243228,-0.00480769230769229,0.018,0.025,0.051,0.089,0.492,0.929,1.627,2.046,2.345,1.178,3.084,-0.6568,1.94761904761905,13.4919047619048,3.61577345601354,-3.51904285361195,-4.46851970186444,0.797010619527928
2014-09-01,100.9355,0.02,0.03,0.05,0.11,0.52,0.99,1.69,2.11,2.41,2.9,3.15,0.0294665994724728,-0.122951699373766,0.09,2.50545454545455,2.58863636363636,3.53772727272727,2.75818181818182,0.016309608101329,1.08,2.37,3.59,4.55,0.00313083866342212,0.000510084623875251,7.15910048008084e-05,-0.00439645829499213,84.6,5.9,-0.0183849026962524,0.151144853365102,-0.00289855072463763,0.018,0.023,0.048,0.099,0.575,1.046,1.763,2.211,2.495,1.178,3.202,-0.5767,1.96761904761905,13.4666666666667,3.34086765045184,-3.25029186353368,-4.11622401417966,0.797010619527928
2014-10-01,100.9081,0.02,0.02,0.04,0.1,0.53,1,1.69,2.12,2.42,2.87,3.12,0.0283125078588995,0.260830675083906,0.09,2.39913043478261,2.52521739130435,3.49869565217391,2.66521739130435,0.00605760609221595,0.97,2.21,3.43,4.39,0.000112645856963134,0.0059005925665907,-0.000197913903241198,0.00234400673677282,86.9,5.7,0.028335296846703,0.871890729420464,-0.0145348837209303,0.005,0.008,0.053,0.099,0.497,0.923,1.61,2.039,2.335,1.178,3.066,-0.3252,1.85863636363636,18.0586956521739,3.47580331186634,-3.43782838572277,-3.96480733037586,0.797010619527928
2014-11-01,100.8631,0.01,0.02,0.07,0.12,0.52,0.96,1.63,2.05,2.36,2.8,3.07,0.0267696913514579,0.237346626871591,0.09,2.5052380952381,2.56333333333333,3.62809523809524,2.7547619047619,0.00605760609221595,1.09,2.33,3.49,4.46,0.00632105113934278,0.00190270449918994,-0.00188266015246596,0.00238462976765863,88.8,5.8,0.0274721610198896,-0.601555996498158,-0.012291052114061,0.043,0.013,0.071,0.122,0.476,0.862,1.493,1.892,2.173,1.178,2.893,-0.45415,1.79833333333333,13.4131578947368,3.40418671221271,-3.43026277770701,-3.30598879776842,0.652082396417305
2014-12-01,100.7947,0.04,0.03,0.08,0.13,0.49,0.9,1.52,1.93,2.22,2.66,2.95,0.0397140325161187,-0.344303740258992,0.12,2.52090909090909,2.51136363636364,3.78454545454545,2.78590909090909,0.00605760609221595,1.22,2.34,3.42,4.34,-5.49979641103482e-05,0.000762953625688345,-0.00308460944455924,-0.008483498063105,93.6,5.6,-0.00801151492111696,0.938251475820827,-0.019412643106023,0.025,0.041,0.122,0.216,0.672,1.073,1.653,1.974,2.17,1.178,2.75,-0.2499,1.57181818181818,16.2922727272727,3.19199617407771,-3.18829982474552,-3.18938410086213,0.652082396417305
2015-01-01,100.7039,0.02,0.03,0.1,0.26,0.68,1.06,1.57,1.85,2.04,2.32,2.6,0.0151802563260761,0.460723109940753,0.11,2.30095238095238,2.25857142857143,3.64238095238095,2.57857142857143,0.00845518825592473,1.12,2.08,3.14,4.02,-0.00782171960109812,-0.00257714872882764,-0.00637031644176556,-0.00705876895481772,98.1,5.7,-0.0242735725142598,0.0454276623545935,-0.0253807106598984,0.005,0.013,0.051,0.147,0.453,0.735,1.153,1.457,1.639,1.178,2.223,-0.00958,1.33,19.1195,2.94845989775572,-2.94940699484429,-2.66683139715707,0.797010619527928
2015-02-01,100.5972,0.01,0.02,0.07,0.17,0.49,0.78,1.19,1.49,1.68,2.07,2.25,0.0550291916587011,-0.0189033178138093,0.11,2.34761904761905,2.33190476190476,3.65142857142857,2.63047619047619,0.00845518825592473,1.15,2.1,3.18,4.08,-0.00654128077227167,0.00387155734640476,0.00253464368021739,-0.00156765441006623,95.4,5.5,0.0562044222509044,-0.402659175135841,-0.00468750000000007,0.018,0.015,0.074,0.193,0.622,1,1.5,1.819,1.997,1.178,2.593,-0.2938,1.35631578947368,15.9042105263158,2.48155725729679,-2.57093819725665,-1.34504211328387,0.47818961220653
2015-03-01,100.4851,0.02,0.02,0.08,0.22,0.66,1.06,1.57,1.89,2.08,2.46,2.68,0.0385295676828574,-0.194389720062773,0.11,2.37818181818182,2.52318181818182,3.56409090909091,2.64318181818182,0.00845518825592473,1.16,2.14,3.25,4.11,-0.0032040708243557,0.00406352674396482,0.00269395178081244,0.016026099276031,93,5.4,-0.020079814680346,0.446081144461714,0.0020931449502879,0.018,0.036,0.137,0.229,0.559,0.882,1.372,1.71,1.927,1.178,2.54,-0.23235,1.40227272727273,14.8127272727273,2.79719248895498,-2.88946443864018,-1.88149934945546,0.652082396417305
2015-04-01,100.3731,0.05,0.03,0.12,0.27,0.55,0.86,1.32,1.65,1.87,2.23,2.47,-0.0064204321345287,0.410467881948591,0.12,2.27047619047619,2.39619047619048,3.41285714285714,2.54428571428571,0.0119719131294889,1.07,1.98,3.16,4.08,-0.00569610307982404,0.00314040322447684,0.00104247889615894,0.0007163873608802,95.9,5.4,0.0143418189390696,-0.259366462260943,-0.00313315926892943,-0.003,0.005,0.038,0.232,0.575,0.906,1.43,1.795,2.035,1.178,2.744,-0.37255,1.395,13.4947619047619,2.79977796972096,-2.83877586097489,-1.818449824316,0.551787926790903
2015-05-01,100.2544,0,0.01,0.05,0.25,0.6,0.97,1.5,1.87,2.12,2.57,2.82,-0.0428455806184631,-0.118357682562863,0.12,2.45761904761905,2.6247619047619,3.62904761904762,2.73285714285714,0.0119719131294889,1.15,2.19,3.46,4.49,-0.00455335624827147,0.00520118649499191,0.00329774534124683,0.00827346406565588,90.7,5.6,0.0128559827714971,-0.0707842822248622,0.0130958617077004,0.008,0.003,0.064,0.25,0.609,0.927,1.485,1.868,2.123,1.178,2.883,-0.36508,1.5885,13.3385,3.0610061186417,-3.18229178754332,-1.63195665027205,0.47818961220653
2015-06-01,100.1251,0.01,0.02,0.07,0.26,0.64,0.99,1.55,1.93,2.19,2.69,2.94,0.0406814672191187,-0.158573276410611,0.13,2.67545454545455,2.82772727272727,3.84909090909091,2.93181818181818,0.0119719131294889,1.33,2.47,3.72,4.7,-0.00302531180853916,0.00299993460633008,0.00276792081046073,0.000955964763696748,96.1,5.3,-0.0250545752720429,0.339612122440562,0.00723888314374355,-0.002,0.02,0.114,0.267,0.645,1.001,1.641,2.077,2.349,1.178,3.119,-0.299525,1.675,14.3395454545455,3.25098777169258,-3.37675179523122,-1.40017073802,0.421945088329069
2015-07-01,99.9636,0.02,0.01,0.13,0.28,0.69,1.08,1.7,2.14,2.43,2.92,3.2,-0.0202274978894981,0.210612343066569,0.13,2.68608695652174,2.82260869565217,3.90478260869565,2.94347826086957,0.00666539604625527,1.37,2.5,3.75,4.67,0.00624116100921501,0.00466166271403323,0.00158631978018731,0.00832187017882524,93.1,5.2,0.0275634285632644,-0.0325351901234227,-0.00462012320328542,0.031,0.064,0.142,0.316,0.669,0.977,1.534,1.923,2.187,1.178,2.908,-0.16906,1.65681818181818,14.3522727272727,3.46735717284046,-3.53572282436448,-2.43100203623888,0.551787926790903
2015-08-01,99.78236,0.04,0.08,0.17,0.33,0.68,0.99,1.52,1.89,2.16,2.55,2.86,0.0487915758095334,-0.0797657865402399,0.14,2.70190476190476,2.77857142857143,3.99761904761905,2.94619047619048,0.00666539604625527,1.43,2.51,3.68,4.56,-0.00159240078650758,0.00257959845873046,-4.20108051790713e-06,-0.000618046971569863,91.9,5.1,-0.0609500925991073,0.522745782502799,-0.0103145951521403,0.003,0.01,0.237,0.382,0.739,1.051,1.548,1.945,2.214,1.178,2.96,0.092875,1.46952380952381,19.4280952380952,3.24881184994398,-3.2847681280899,-1.78090895498042,0.47818961220653
2015-09-01,99.60777,0,0.03,0.26,0.39,0.7,1.03,1.49,1.89,2.17,2.62,2.93,-0.0533538557831325,0.335341751193477,0.14,2.70636363636364,2.76227272727273,4.06636363636364,2.96863636363636,0.00666539604625527,1.48,2.48,3.72,4.63,-0.00290754694177575,-0.000234641120451795,-0.00224758751937759,-0.00538234510359947,87.2,5,-0.0305558831896513,-0.121933845612882,-0.0145909327774884,-0.01,0.008,0.086,0.316,0.629,0.901,1.355,1.733,2.035,1.178,2.854,0.1999,1.45952380952381,24.3771428571429,3.3581202592472,-3.42574699604823,-0.014392465662573,0.286927551021278
2015-10-01,99.46409,0,0,0.08,0.31,0.64,0.92,1.37,1.75,2.05,2.49,2.85,-0.000851413746474128,-0.00108321139000767,0.12,2.59869565217391,2.63565217391304,4.03652173913043,2.89478260869565,0.00182108907115053,1.42,2.37,3.62,4.58,-0.00460602857208148,0.00047748535172043,0.00098948201669069,-0.00347537287591526,90,5,0.0907006631456257,-0.226658202808106,-0.00846113167636164,0.008,0.079,0.234,0.331,0.728,1.029,1.522,1.887,2.146,1.178,2.925,0.12884,1.4252380952381,16.7895454545455,3.2985052755494,-3.42582010146498,0.0791475198130381,0.24733284073694
2015-11-01,99.34344,0.01,0.08,0.27,0.37,0.77,1.08,1.57,1.93,2.2,2.6,2.95,0.0586025168795161,-0.0421550083570174,0.12,2.74285714285714,2.78285714285714,4.16333333333333,3.03238095238095,0.00182108907115053,1.59,2.52,3.74,4.68,-0.00747501424834141,0.00284736659035945,0.00119461749105088,0.00429659164117635,91.3,5.1,0.00365493737887124,-0.241177889115634,-0.00960000000000005,0.104,0.181,0.395,0.487,0.934,1.223,1.646,1.988,2.208,1.178,2.974,-0.029,1.37842105263158,16.21,3.33241858019469,-3.35022922160301,0.0258789786481368,0.265680148272514
2015-12-01,99.23847,0.11,0.21,0.42,0.51,0.91,1.19,1.59,1.93,2.15,2.55,2.91,0.0244433507019826,-0.118931940980458,0.24,2.76272727272727,2.81954545454545,4.31681818181818,3.08363636363636,0.00182108907115053,1.69,2.49,3.72,4.61,-0.00502020350328147,0.00284734825569655,-0.00107555342685606,0.00218708960501068,92.6,5,-0.0230962528090535,0.519804025205756,-0.0118470651588584,0.132,0.178,0.492,0.613,1.052,1.307,1.758,2.094,2.269,1.178,3.015,0.2883,1.26,18.0254545454545,3.30076899779986,-3.17819620483935,0.0829844851139463,0.286927551021278
2016-01-01,99.15292,0.17,0.2,0.49,0.68,1.04,1.32,1.73,2.06,2.25,2.67,3.01,0.0183388189899856,0.0966405201689255,0.34,2.69095238095238,2.73238095238095,4.41333333333333,3.05952380952381,0.00492516003542587,1.67,2.39,3.67,4.6,0.00522342049141389,0.00155234540891835,-0.000458443563073896,-0.00589679103687757,92,4.8,-0.0441315731277497,0.269436004313746,-0.00490463215258863,0.224,0.315,0.43,0.451,0.778,0.969,1.33,1.669,1.923,1.178,2.747,0.60892,1.18578947368421,23.7178947368421,3.28038973337774,-3.13442610098643,-0.0903151676898415,0.341567679470276
2016-02-01,99.09418,0.22,0.35,0.47,0.47,0.81,1.01,1.38,1.72,1.97,2.38,2.77,-0.0410109606012359,0.129966419131637,0.38,2.59238095238095,2.60047619047619,4.45904761904762,3.05047619047619,0.00492516003542587,1.64,2.26,3.54,4.57,-0.00545166797713148,0.00595883425285693,-0.0013296753235823,0.00808647201675083,91.7,4.9,-0.000825964716808514,-0.213366705172428,-0.00711938663745881,0.234,0.323,0.476,0.602,0.785,0.903,1.217,1.521,1.738,1.178,2.616,0.703075,1.046,22.517,3.2706858795143,-3.00869135149479,-0.0687266442359976,0.19388672067282
2016-03-01,99.07235,0.23,0.33,0.5,0.68,0.85,0.98,1.31,1.62,1.83,2.28,2.7,-0.032690273471739,-0.125206573009684,0.36,2.55909090909091,2.55590909090909,4.155,2.97636363636364,0.00492516003542587,1.61,2.21,3.46,4.43,-0.00730839844065923,-0.00155672465133361,0.00313479623824442,-0.00263028193806014,91,5,0.0617897246863384,-0.204546170431044,0.00441257584114707,0.172,0.213,0.386,0.593,0.725,0.855,1.206,1.536,1.77,1.178,2.612,0.13885,1.01409090909091,15.8490909090909,3.2234158738108,-2.90392437319817,-0.0578013244746288,0.159407318974592
2016-04-01,99.0696,0.18,0.23,0.4,0.62,0.76,0.9,1.24,1.56,1.79,2.2,2.62,0.0266821409603699,-0.0339914582096892,0.37,2.32818181818182,2.42590909090909,3.75681818181818,2.74454545454545,0.0100275111650248,1.4,1.96,3.25,4.22,0.00281289368545079,0.00633255509003106,0.00383064516129017,0.00395582784963322,89,5.1,0.00911938308403326,-0.177622237961285,0.00604063701263047,0.165,0.205,0.389,0.555,0.782,0.937,1.294,1.618,1.835,1.178,2.68,0.1099,1.03714285714286,14.3004761904762,3.1475523858056,-2.9488541798973,-0.0509369673874784,0.183918955329833
2016-05-01,99.06966,0.16,0.22,0.41,0.55,0.8,0.96,1.32,1.64,1.88,2.31,2.71,-0.0274450186530276,-0.128044083050214,0.37,2.33772727272727,2.51272727272727,3.68681818181818,2.71863636363636,0.0100275111650248,1.41,2.01,3.21,4.2,-0.00218449042266988,0.00305100905768318,0.00236409586931785,0.00379709642666115,94.7,4.8,0.0170111074642005,-0.0429724537740216,0.01146288209607,0.195,0.302,0.46,0.672,0.883,1.039,1.38,1.67,1.851,1.178,2.651,0.06595,0.99,14.8528571428571,3.15704477852838,-2.95105608381393,0.0755518224723563,0.19388672067282
2016-06-01,99.06607,0.27,0.3,0.49,0.7,0.91,1.07,1.39,1.67,1.85,2.22,2.63,0.0438793361595491,-0.10486012201325,0.38,2.24818181818182,2.43454545454545,3.54363636363636,2.61727272727273,0.0100275111650248,1.34,1.91,3.08,4.07,0.00484164157806788,0.00612306327429435,0.0027759572878272,0.0119186111965894,93.5,4.9,-0.00171522179240891,0.428691689049389,0.0124123043712898,0.185,0.266,0.353,0.442,0.586,0.698,1.001,1.281,1.475,1.178,2.289,0.221025,0.912727272727273,17.7745454545455,3.0465252878354,-2.76333089585543,-0.0054732680036918,0.21738090954922
2016-07-01,99.07742,0.2,0.28,0.37,0.45,0.59,0.71,1,1.27,1.46,1.81,2.24,-0.00113060811851262,0.250594668719894,0.39,2.10636363636364,2.30318181818182,3.32954545454545,2.46863636363636,0.00966972432545132,1.28,1.78,2.91,3.82,0.00109898457876478,0.00148798979664133,-0.000503700743478941,-0.00160207676617841,90,4.8,0.0418613026039329,-0.368990450913294,0.000533049040511768,0.177,0.259,0.376,0.499,0.659,0.747,1.022,1.285,1.45,1.178,2.177,0.14906,0.8315,13.1585,2.87625672351106,-2.64122449025209,-0.652762703092835,0.183918955329833
2016-08-01,99.11756,0.19,0.29,0.4,0.5,0.67,0.78,1.06,1.33,1.51,1.84,2.24,0.0352194532249681,-0.225810327465247,0.4,2.12478260869565,2.3395652173913,3.27608695652174,2.46739130434783,0.00966972432545132,1.32,1.8,2.92,3.84,-0.00081549233072975,0.00229548920648392,0.00184922178583169,-0.00023772556069801,89.8,4.9,0.0011975072591035,-0.0781038011561987,-0.00586041555673944,0.264,0.33,0.465,0.596,0.809,0.922,1.194,1.455,1.578,1.178,2.231,0.18985,0.819130434782609,12.3995652173913,2.66059027029938,-2.4100697281336,-0.0353204116502064,0.166817756120311
2016-09-01,99.20131,0.26,0.33,0.47,0.6,0.78,0.91,1.18,1.44,1.57,1.9,2.23,0.00257596490532297,-0.0679790252339723,0.4,2.19181818181818,2.48045454545455,3.29818181818182,2.52772727272727,0.00966972432545132,1.39,1.87,2.99,3.93,-0.000970073535219274,0.00447065836326854,0.00262320979442521,0.00577860010749731,91.2,5,-0.00496842057733649,0.508447833761224,0.00160771704180074,0.2,0.284,0.447,0.593,0.766,0.875,1.149,1.424,1.598,1.178,2.318,0.27466,0.85952380952381,14.2195238095238,2.55924942379442,-2.23076299893864,-0.0396895069733152,0.21738090954922
2016-10-01,99.32597,0.2,0.32,0.48,0.63,0.8,0.91,1.18,1.46,1.63,2.01,2.34,-0.00572163946893756,0.239076598946956,0.4,2.29238095238095,2.5552380952381,3.34761904761905,2.61238095238095,0.0104135795957359,1.49,1.98,3.09,4.02,0.000735863514549129,0.00166317893619028,0.00234268749792688,0.00260057527877389,87.2,4.9,-0.0123731000741835,-0.247211363845554,-0.00107009095773147,0.177,0.309,0.501,0.654,0.845,0.992,1.305,1.615,1.826,1.178,2.58,0.07315,0.9215,14.5852380952381,2.72801291953395,-2.43946216725496,-0.0516940983934059,0.19388672067282
2016-11-01,99.47872,0.2,0.35,0.5,0.65,0.83,0.99,1.3,1.61,1.83,2.24,2.58,0.0127052336653279,-0.144919860493791,0.41,2.55863636363636,2.86136363636364,3.67272727272727,2.89590909090909,0.0104135795957359,1.67,2.34,3.44,4.32,-0.00391969387899793,0.00198782360599004,0.00117894771677118,-0.00292542739241497,93.8,4.7,0.0368382435085934,0.201738159529936,-0.00214247455811445,0.368,0.485,0.61,0.78,1.119,1.401,1.849,2.198,2.39,1.178,3.044,-0.009325,1.1625,15.2361904761905,3.0115136553312,-2.70183934590998,-0.0278055902861543,0.204941634001147
2016-12-01,99.6366,0.38,0.48,0.6,0.82,1.14,1.45,1.9,2.25,2.45,2.82,3.1,0.054395521688771,0.173242914863147,0.54,2.795,3.10863636363636,3.85909090909091,3.13727272727273,0.0104135795957359,1.87,2.68,3.7,4.47,0.00697746305869518,0.00850345428518073,0.00252452215877619,0.0163747847529987,98.2,4.7,0.014293653801017,-0.121473254919751,0.0101986044015028,0.421,0.502,0.62,0.818,1.198,1.459,1.934,2.252,2.446,1.178,3.063,-0.17634,1.2952380952381,12.472380952381,3.35230787874836,-2.97163134529849,-0.11096707503121,0.311863771714541
2017-01-01,99.76501,0.52,0.53,0.63,0.87,1.24,1.5,1.94,2.26,2.46,2.78,3.05,0.0365751116117412,-0.0727900537847948,0.65,2.73190476190476,3.03333333333333,3.75,3.07714285714286,0.00999011020735652,1.83,2.62,3.6,4.33,-0.00234975977316298,0.00443573583071699,0.00404307669481563,0.00769070425812446,98.5,4.7,0.0238943529642197,-0.186343816506434,0.0132837407013815,0.469,0.518,0.641,0.767,1.212,1.47,1.921,2.262,2.466,1.178,3.07,-0.175275,1.226,11.6085,3.35077771056077,-2.96881354393267,-0.108136221871201,0.341567679470276
2017-02-01,99.85001,0.5,0.51,0.65,0.83,1.22,1.49,1.93,2.27,2.48,2.8,3.08,-0.0256538216435784,-0.09110171685763,0.66,2.7145,3.0345,3.7035,3.0595,0.00999011020735652,1.79,2.58,3.59,4.36,-0.00370956298007974,0.00139780651900101,0.00159265735700975,-0.000473843593129519,96.3,4.6,0.0392913073110996,-0.0791090310127066,0.00471945464079715,0.403,0.541,0.702,0.8,1.264,1.524,1.938,2.229,2.397,1.178,2.998,-0.257425,1.21789473684211,11.5305263157895,3.35127632076454,-2.94656447890102,0.126732254706779,0.311863771714541
2017-03-01,99.89112,0.4,0.63,0.79,0.92,1.29,1.57,1.99,2.29,2.46,2.81,3.06,0.0670182284047969,-0.0510773214187769,0.79,2.78434782608696,3.13478260869565,3.76478260869565,3.12478260869565,0.00999011020735652,1.88,2.67,3.64,4.4,0.00644199763898401,0.00388845428190132,-0.000467201626189517,-0.0017230093947328,96.9,4.4,-0.00308714232636098,0.407532476969704,-0.000521920668058451,0.738,0.762,0.904,1.027,1.262,1.497,1.924,2.212,2.389,1.178,3.012,-0.41718,1.16869565217391,11.8978260869565,3.24712827292427,-2.73034306927609,-0.10641009456586,0.341567679470276
2017-04-01,99.90483,0.74,0.79,0.92,1.02,1.24,1.47,1.88,2.16,2.35,2.71,2.98,-0.00529087701599373,0.242164038889584,0.9,2.663,2.987,3.6395,3.0015,0.00822397869220914,1.8,2.49,3.46,4.29,0.00950777408664716,0.00189467733186666,0.00123415282174077,0.0041100579506117,97,4.4,0.0143198996666423,-0.193528707985187,0.00783289817232369,0.672,0.803,0.981,1.073,1.27,1.451,1.819,2.104,2.289,1.178,2.958,-0.4139,1.05631578947368,13.1363157894737,3.3384118440561,-2.65072368331628,-0.00253327131833802,0.265680148272514
2017-05-01,99.91207,0.68,0.83,0.98,1.09,1.28,1.48,1.84,2.13,2.33,2.71,3,0.0400824157448414,-0.296830008749375,0.91,2.66913043478261,2.97478260869565,3.59217391304348,2.99130434782609,0.00822397869220914,1.83,2.47,3.45,4.26,0.00120390128009507,0.000266888311054592,-0.000773977960056293,-0.0058553659783791,97.1,4.4,0.0141128663278509,-0.0368264038966615,-0.00103626943005175,0.867,0.978,1.073,1.155,1.286,1.435,1.753,2.022,2.206,1.178,2.866,-0.60575,1.00181818181818,10.8622727272727,3.32988072395636,-2.55622470790178,0.0462742749620346,0.21738090954922
2017-06-01,99.92796,0.86,0.98,1.07,1.16,1.28,1.45,1.76,2.02,2.21,2.6,2.87,-0.00696006103627922,0.243591305827517,1.04,2.62863636363636,2.86818181818182,3.50136363636364,2.90409090909091,0.00822397869220914,1.84,2.4,3.31,4.07,0.00194449937380536,0.00401750320180505,0.000651628661825221,0.00529096695983111,95,4.3,0.00149129686311955,0.0537376712425135,0.00414937759336098,0.839,1.021,1.147,1.238,1.386,1.549,1.887,2.14,2.304,1.178,2.834,-0.66134,0.844545454545455,10.5136363636364,3.24843283644285,-2.30418379967404,-1.0237922508871,0.286927551021278
2017-07-01,99.95946,0.84,1.06,1.13,1.24,1.41,1.6,1.93,2.19,2.35,2.65,2.86,-0.0230982779811669,0.199522439442679,1.15,2.65428571428571,2.89047619047619,3.52190476190476,2.92380952380952,0.0130642864319284,1.83,2.45,3.38,4.08,-0.00227863317893251,0.00176153922082256,0.000327649971535449,0.000192172340154562,93.4,4.3,0.025530995696383,-0.328623884360736,-0.000516528925619819,0.982,1.083,1.142,1.222,1.355,1.511,1.837,2.113,2.296,1.178,2.901,-0.691325,0.9455,10.2645,3.12028204787199,-2.13967013767659,-0.79848503791886,0.341567679470276
2017-08-01,100.0322,1,1.08,1.15,1.22,1.34,1.5,1.8,2.07,2.26,2.61,2.86,-0.0143381758234343,-0.277166743574205,1.16,2.58739130434783,2.83608695652174,3.46565217391304,2.8495652173913,0.0130642864319284,1.78,2.38,3.28,4.04,-0.00430092702211016,0.00307727289953386,0.00384862616328818,0.00123687174720732,96.8,4.4,0.00291756044467584,0.474588998595333,0.00155038759689918,0.938,1.004,1.078,1.225,1.329,1.432,1.705,1.947,2.121,1.178,2.727,-0.539925,0.873913043478261,11.975652173913,3.21306102179532,-2.1675146399621,-1.43997179793771,0.377545764892034
2017-09-01,100.1369,0.95,1.02,1.1,1.24,1.35,1.46,1.73,1.99,2.16,2.51,2.77,0.00565372332087843,0.121497850397663,1.15,2.60318181818182,2.83863636363636,3.46545454545455,2.87090909090909,0.0130642864319284,1.83,2.4,3.29,4.04,0.00104751756397992,0.00901459109421876,0.00510638992099777,0.0223321371687359,95.1,4.3,0.0151116535758709,-0.1738092003919,0.00515995872033015,0.949,1.057,1.196,1.3,1.491,1.628,1.939,2.173,2.339,1.178,2.866,-0.64738,0.8175,10.438,3.12745064828104,-2.16777545138543,0.0497120391236059,0.174958181494643
2017-10-01,100.2611,0.96,1.01,1.22,1.31,1.49,1.63,1.94,2.17,2.34,2.64,2.87,0.0173985520599154,0.0665399832709856,1.15,2.67136363636364,2.87181818181818,3.49909090909091,2.925,0.0174935299283816,1.93,2.49,3.35,4.01,0.0123235166174527,0.00224661883864785,0.000775052245013841,0.0012365144838784,100.7,4.2,0.0286438158349314,0.0266008740170574,0.000513347022587318,0.979,1.154,1.283,1.429,1.6,1.726,2.015,2.231,2.378,1.178,2.875,-0.766025,0.81047619047619,10.1254545454545,3.14124536082699,-2.12133971841319,-0.0131901993337533,0.24733284073694
2017-11-01,100.3872,0.99,1.18,1.3,1.46,1.61,1.74,2.01,2.22,2.37,2.63,2.85,0.0779074722028101,-0.0162336206346828,1.16,2.73045454545455,2.92272727272727,3.56409090909091,2.98545454545455,0.0174935299283816,2.09,2.59,3.33,3.98,0.00259014773545241,0.00720295291181605,0.00266800742825168,0.00985646493643455,98.5,4.2,0.0305658937241859,0.0340719838173542,0.00513083632632116,1.134,1.269,1.445,1.618,1.79,1.897,2.142,2.312,2.415,1.178,2.832,-0.76255,0.656666666666667,10.5404761904762,3.1183110365444,-2.00097970897003,-0.0154450164115263,0.265680148272514
2017-12-01,100.5119,1.14,1.27,1.45,1.62,1.78,1.9,2.13,2.28,2.37,2.58,2.76,0.0386118319808317,0.0276825067385957,1.3,2.77428571428571,2.9547619047619,3.59428571428571,3.03666666666667,0.0174935299283816,2.23,2.69,3.34,3.89,0.00195141798761012,0.0095847119393464,0.00210688924475511,0.0060473718530345,95.9,4.1,0.00698060655725641,0.256002233123409,0.00204185809086277,1.261,1.391,1.535,1.737,1.887,1.973,2.206,2.33,2.405,1.178,2.739,-0.7008,0.5585,10.2645,2.96026488596507,-1.70395842494903,-0.011776583933416,0.341567679470276
2018-01-01,100.6351,1.29,1.41,1.59,1.81,1.94,2.02,2.25,2.37,2.44,2.62,2.78,-0.0111130654384036,0.0690751099785136,1.41,2.90272727272727,3.07954545454545,3.67727272727273,3.15636363636364,0.0145462753869225,2.38,2.86,3.46,3.96,-0.000624893428072704,0.00142552722463063,0.00425334436351155,-0.00574806763897895,95.7,4,0.0617586840662021,0.157579402653731,0.00815078960774329,1.462,1.465,1.664,1.897,2.149,2.292,2.522,2.658,2.713,1.178,2.941,-0.7125,0.551904761904762,11.062380952381,2.81675341589534,-1.46425085388516,-0.00982808154162475,0.421945088329069
